"Species","Longitude","Latitude"
"Bombus terrestris",7.49768,46.8926
"Bombus terrestris",8.39056,46.92464
"Bombus terrestris",6.49226,46.60981
"Bombus terrestris",7.53662,46.65869
"Bombus terrestris",5.98115,46.19953
"Bombus terrestris",6.88106,46.88225
"Bombus terrestris",8.96342,46.28864
"Bombus terrestris",7.40598,46.65873
"Bombus terrestris",8.93316,47.54858
"Bombus terrestris",7.20807,47.10826
"Bombus terrestris",7.08115,46.3883
"Bombus terrestris",7.53785,47.33332
"Bombus terrestris",7.93309,47.15241
"Bombus terrestris",8.73064,47.41609
"Bombus terrestris",6.10517,46.42599
"Bombus terrestris",8.46913,47.59861
"Bombus terrestris",10.2161,46.66987
"Bombus terrestris",8.92435,47.23384
"Bombus terrestris",8.39215,47.01459
"Bombus terrestris",9.00089,47.59267
"Bombus terrestris",8.83715,46.42523
"Bombus terrestris",7.66938,47.15324
"Bombus terrestris",8.72413,47.14629
"Bombus terrestris",8.46219,47.23888
"Bombus terrestris",8.83947,46.51517
"Bombus terrestris",7.07724,46.973
"Bombus terrestris",7.92573,46.34284
"Bombus terrestris",8.06705,47.33165
"Bombus terrestris",9.57541,46.99865
"Bombus terrestris",7.21152,46.29868
"Bombus terrestris",7.99996,47.24205
"Bombus terrestris",7.86149,46.43306
"Bombus terrestris",6.62211,46.6558
"Bombus terrestris",8.89135,46.01968
"Bombus terrestris",7.47101,46.16397
"Bombus terrestris",8.26133,47.06058
"Bombus terrestris",7.14245,47.06314
"Bombus terrestris",7.53794,47.37829
"Bombus terrestris",7.73284,46.70333
"Bombus terrestris",7.2756,46.56866
"Bombus terrestris",7.67035,47.3781
"Bombus terrestris",8.96595,46.37858
"Bombus terrestris",7.60195,46.65862
"Bombus terrestris",7.80154,47.19787
"Bombus terrestris",8.05511,46.29723
"Bombus terrestris",8.20127,47.46577
"Bombus terrestris",8.20256,47.5557
"Bombus terrestris",8.46047,47.14894
"Bombus terrestris",7.99949,47.19708
"Bombus terrestris",7.73531,47.15309
"Bombus terrestris",8.3264,47.01512
"Bombus terrestris",8.79574,47.37037
"Bombus terrestris",7.60277,46.92848
"Bombus terrestris",7.73581,47.24304
"Bombus terrestris",7.53606,46.34385
"Bombus terrestris",8.99824,47.50275
"Bombus terrestris",6.04706,46.15538
"Bombus terrestris",6.29553,46.65299
"Bombus terrestris",9.50277,46.82001
"Bombus terrestris",8.47176,47.7335
"Bombus terrestris",7.01296,46.79287
"Bombus terrestris",8.39375,47.10453
"Bombus terrestris",7.73456,47.01817
"Bombus terrestris",7.20943,46.79343
"Bombus terrestris",8.19807,47.24092
"Bombus terrestris",8.4579,47.01402
"Bombus terrestris",7.60414,47.37822
"Bombus terrestris",6.42868,46.5193
"Bombus terrestris",7.47157,47.10849
"Bombus terrestris",8.26829,47.51028
"Bombus terrestris",6.75332,46.61169
"Bombus terrestris",8.32343,46.83522
"Bombus terrestris",8.06918,47.51153
"Bombus terrestris",7.60345,47.15335
"Bombus terrestris",7.22044,47.30617
"Bombus terrestris",8.26969,47.60021
"Bombus terrestris",7.93351,47.19738
"Bombus terrestris",7.53695,46.8386
"Bombus terrestris",7.14003,47.49487
"Bombus terrestris",8.13437,47.42122
"Bombus terrestris",7.07541,47.24284
"Bombus terrestris",8.38976,46.87967
"Bombus terrestris",7.863,46.657
"Bombus terrestris",6.88477,46.52245
"Bombus terrestris",8.25246,46.47591
"Bombus terrestris",7.99113,46.38752
"Bombus terrestris",9.3963,47.4967
"Bombus terrestris",8.66027,47.23695
"Bombus terrestris",6.16703,46.56165
"Bombus terrestris",8.6572,47.10204
"Bombus terrestris",9.95279,46.63099
"Bombus terrestris",8.86554,47.50446
"Bombus terrestris",8.3994,47.41932
"Bombus terrestris",10.4095,46.61998
"Bombus terrestris",9.03888,46.6475
"Bombus terrestris",9.57183,46.90873
"Bombus terrestris",9.51317,47.08977
"Bombus terrestris",5.98235,46.15456
"Bombus terrestris",8.13029,47.10642
"Bombus terrestris",7.07602,47.1529
"Bombus terrestris",8.66233,47.32688
"Bombus terrestris",9.13524,47.63576
"Bombus terrestris",9.03224,46.42266
"Bombus terrestris",7.99574,46.83729
"Bombus terrestris",9.10834,46.78147
"Bombus terrestris",8.59425,47.23763
"Bombus terrestris",9.32677,47.40789
"Bombus terrestris",7.33965,47.1984
"Bombus terrestris",7.01332,46.74789
"Bombus terrestris",6.68301,46.97107
"Bombus terrestris",7.08321,46.07346
"Bombus terrestris",9.02436,46.15284
"Bombus terrestris",8.53282,47.46311
"Bombus terrestris",7.34139,46.25389
"Bombus terrestris",9.38151,47.09207
"Bombus terrestris",6.62347,46.56585
"Bombus terrestris",8.85953,47.27964
"Bombus terrestris",6.95155,46.34284
"Bombus terrestris",9.503412,47.475934
"Bombus terrestris",8.854761,47.099771
"Bombus terrestris",7.795841,46.343322
"Bombus terrestris",7.017186,46.253144
"Bombus terrestris",9.457508,47.360691
"Bombus terrestris",8.523656,47.013415
"Bombus terrestris",7.341937,45.939046
